epoca1,0.5751374363899231
epoca2,0.7498472929000854
epoca3,0.8326206207275391
epoca4,0.8585827946662903
epoca5,0.86957848072052
epoca6,0.8863775134086609
epoca7,0.8985949754714966
epoca8,0.9043982625007629
epoca9,0.9062309265136719
epoca10,0.9129505157470703
epoca11,0.9175320863723755
epoca12,0.925778865814209
epoca13,0.9346365332603455
epoca14,0.9337202310562134
epoca15,0.9395235180854797
epoca16,0.9401344060897827
epoca17,0.9511300921440125
epoca18,0.9511300921440125
epoca19,0.9486865997314453
epoca20,0.9492974877357483
epoca21,0.9572388529777527
epoca22,0.9563225507736206
epoca23,0.9612095355987549
epoca24,0.9587660431861877
epoca25,0.9612095355987549
epoca26,0.9627367258071899
epoca27,0.9682345986366272
epoca28,0.964263916015625
epoca29,0.9657911062240601
epoca30,0.9709835052490234
epoca31,0.9697617888450623
epoca32,0.9676237106323242
epoca33,0.9725106954574585
epoca34,0.9740378856658936
epoca35,0.9685400128364563
epoca36,0.9773976802825928
epoca37,0.9780085682868958
epoca38,0.9761759042739868
epoca39,0.9825900793075562
epoca40,0.980146586894989
epoca41,0.9777030944824219
epoca42,0.9777030944824219
epoca43,0.9853390455245972
epoca44,0.9792302846908569
epoca45,0.9792302846908569
epoca46,0.9825900793075562
epoca47,0.978619396686554
epoca48,0.9773976802825928
epoca49,0.9816737771034241
epoca50,0.981979250907898
epoca51,0.9816737771034241
epoca52,0.981979250907898
epoca53,0.9841172695159912
epoca54,0.9816737771034241
epoca55,0.9859499335289001
epoca56,0.9880879521369934
epoca57,0.9862553477287292
epoca58,0.9850335717201233
epoca59,0.980146586894989
epoca60,0.9886988401412964
epoca61,0.9871716499328613
epoca62,0.9856444597244263
epoca63,0.9850335717201233
epoca64,0.980146586894989
epoca65,0.9886988401412964
epoca66,0.9908369183540344
epoca67,0.978619396686554
epoca68,0.9838118553161621
epoca69,0.9911423325538635
epoca70,0.9825900793075562
epoca71,0.9850335717201233
epoca72,0.9856444597244263
epoca73,0.980146586894989
epoca74,0.9880879521369934
epoca75,0.98289555311203
epoca76,0.9838118553161621
epoca77,0.9862553477287292
epoca78,0.980146586894989
epoca79,0.9899206161499023
epoca80,0.9832009673118591
epoca81,0.981979250907898
epoca82,0.9862553477287292
epoca83,0.980757474899292
epoca84,0.9874770641326904
epoca85,0.9825900793075562
epoca86,0.982284665107727
epoca87,0.9749541878700256
epoca88,0.9865607619285583
epoca89,0.9844227433204651
epoca90,0.9883934259414673
epoca91,0.982284665107727
epoca92,0.9816737771034241
epoca93,0.9923641085624695
epoca94,0.9865607619285583
epoca95,0.983506441116333
epoca96,0.9865607619285583
epoca97,0.9810629487037659
epoca98,0.9832009673118591
epoca99,0.9838118553161621
epoca100,0.9853390455245972
epoca101,0.9792302846908569
epoca102,0.9847281575202942
epoca103,0.9853390455245972
epoca104,0.9841172695159912
epoca105,0.9780085682868958
epoca106,0.981979250907898
epoca107,0.9877825379371643
epoca108,0.9789248704910278
epoca109,0.9859499335289001
epoca110,0.9740378856658936
epoca111,0.9880879521369934
epoca112,0.9804520606994629
epoca113,0.9896151423454285
epoca114,0.9893097281455994
epoca115,0.9865607619285583
epoca116,0.9899206161499023
epoca117,0.9838118553161621
epoca118,0.9789248704910278
epoca119,0.9883934259414673
epoca120,0.9905314445495605
epoca121,0.9838118553161621
epoca122,0.9752596020698547
epoca123,0.9728161096572876
epoca124,0.9761759042739868
epoca125,0.9847281575202942
epoca126,0.9859499335289001
epoca127,0.9853390455245972
epoca128,0.9883934259414673
epoca129,0.981368362903595
epoca130,0.9847281575202942
epoca131,0.9844227433204651
epoca132,0.9886988401412964
epoca133,0.9853390455245972
epoca134,0.9914477467536926
epoca135,0.9850335717201233
epoca136,0.9890042543411255
epoca137,0.9893097281455994
epoca138,0.9847281575202942
epoca139,0.9859499335289001
epoca140,0.9804520606994629
epoca141,0.9850335717201233
epoca142,0.9911423325538635
epoca143,0.9816737771034241
epoca144,0.9783139824867249
epoca145,0.9841172695159912
epoca146,0.9868662357330322
epoca147,0.983506441116333
epoca148,0.9810629487037659
epoca149,0.9850335717201233
epoca150,0.982284665107727
